Date,Close,High,Low,Open,Volume
2020-02-28,15.734484672546387,15.734484672546387,15.117215370144551,15.382875493708474,32000
2020-03-02,16.535371780395508,16.662340735839532,15.994284365713977,15.994284365713977,37500
2020-03-03,15.880995750427246,16.603746860822085,15.59384798780621,16.603746860822085,33000
2020-03-04,16.441614151000977,16.441614151000977,15.808719614167781,15.808719614167781,16500
2020-03-05,16.01186180114746,16.089998822803597,15.963028025501506,16.02162892885448,14500
2020-03-06,15.689558982849121,16.097816852950448,15.353578439424256,15.353578439424256,18500
2020-03-09,15.039085388183594,15.56845164690926,14.660129795174345,15.320372455638593,15000
2020-03-10,13.66976261138916,15.044943038215093,13.632648262392241,15.044943038215093,22500
2020-03-11,13.107189178466797,13.765478497100585,13.044680847419743,13.474424342631599,92000
2020-03-12,12.384438514709473,13.10914265721339,11.913673249191405,12.827855628097058,146500
2020-03-13,14.845694541931152,14.845694541931152,11.95469079444104,12.458662861654373,140500
2020-03-16,12.900132179260254,13.943237790225385,12.18714741566081,13.943237790225385,77000
2020-03-17,15.509849548339844,15.509849548339844,12.48796843834092,12.618844830210719,68500
2020-03-18,13.671716690063477,15.271535617316976,12.964592638900342,15.101591642546119,105000
2020-03-19,15.509849548339844,16.045075487032967,13.480286060042493,13.673670787904936,208000
2020-03-20,14.03895092010498,15.961077578187375,13.908074545211772,15.18753969852175,96500
2020-03-23,12.691118240356445,14.33000459591443,12.64814324238955,14.265543030408837,68000
2020-03-24,14.054579734802246,14.455022779224,12.978266335059706,12.98998670561572,216500
2020-03-25,13.19704532623291,14.361261065288822,13.19704532623291,14.337820323656008,101500
2020-03-26,13.722505569458008,14.214757436698555,13.519353709503207,13.654136581853276,68500
2020-03-27,12.56219482421875,13.886587212213152,12.546567044524721,13.886587212213152,87000
2020-03-30,13.23220443725586,13.329872937359992,12.22816663025919,12.22816663025919,58500
2020-03-31,14.4257230758667,14.650361505186,13.2165790568276,13.3767568418721,72500
2020-04-01,12.65595817565918,14.2596844869164,12.364904021347254,14.023324772949321,104500
2020-04-02,12.794650077819824,13.226346867604178,12.34146485309831,13.226346867604178,58500
2020-04-03,12.784881591796875,13.132583433724932,12.599309834578479,13.132583433724932,75500
2020-04-06,14.892580032348633,14.892580032348633,13.28494721907808,13.427543972789772,81500
2020-04-07,15.244186401367188,18.36178218590679,14.179593518566978,15.503985894838033,259500
2020-04-08,16.8186092376709,16.914326349417806,15.691509090028646,16.213062188952005,48000
2020-04-09,18.45359230041504,18.45359230041504,16.871354487323675,16.871354487323675,44000
2020-04-13,17.510112762451172,17.510112762451172,17.510112762451172,17.510112762451172,12500
2020-04-14,17.248363494873047,17.78945116176517,16.242371060176964,17.629272401642975,28000
2020-04-15,15.35357666015625,17.38509212433915,15.201212790767462,17.330397688592843,25000
2020-04-16,14.923834800720215,15.257863053658781,14.816399150649824,14.867187115725624,20500
2020-04-17,17.092084884643555,17.092084884643555,15.29106761721258,15.615328668643217,27500
2020-04-20,15.586030960083008,17.17803604174191,15.025410126814558,16.951445310873037,42500
2020-04-21,16.103675842285156,16.756104463131322,14.74998202026197,14.74998202026197,38000
2020-04-22,16.398639678955078,16.398639678955078,15.503989603245195,16.316596145275454,36500
2020-04-23,15.822391510009766,16.79126747508875,15.316465093176436,16.398639223933777,25500
2020-04-24,15.781368255615234,16.08023535244674,15.421945139516044,15.720813167792326,24000
2020-04-27,16.7990779876709,16.7990779876709,15.677836550340349,16.19548320577895,28000
2020-04-28,15.832152366638184,17.025668296148616,15.720811197762957,17.025668296148616,11000
2020-04-29,16.506071090698242,16.818611790757124,16.506071090698242,16.818611790757124,30000
2020-04-30,15.64658260345459,16.49044352710015,15.502031705808362,15.828245982354872,45500
2020-05-01,15.24028205871582,15.496175108893416,14.763657070123047,15.154332984889303,32500
2020-05-04,15.423898696899414,15.74620653961997,15.140658443252716,15.74620653961997,10000
2020-05-05,15.60751724243164,16.213066307879433,15.47664085747229,15.490314467925735,13000
2020-05-06,15.255906105041504,15.76964535083053,15.255906105041504,15.76964535083053,13000
2020-05-07,15.138704299926758,15.500079710151642,15.138704299926758,15.500079710151642,19000
2020-05-08,15.769647598266602,15.922011478169393,15.496174469219058,15.509848079099195,25000
2020-05-11,14.751936912536621,15.527429033695038,14.751936912536621,15.244188758538625,20500
2020-05-12,14.455021858215332,15.822389331994161,14.455021858215332,15.78332081166682,22500
2020-05-13,14.068253517150879,14.337820180344096,14.068253517150879,14.316332678821311,19000
2020-05-14,13.869006156921387,13.869006156921387,12.896222980007094,13.646321008473851,30000
2020-05-15,13.341594696044922,13.831893281568398,13.204858595367954,13.831893281568398,35500
2020-05-18,13.974491119384766,14.648408270473633,13.777199912246264,13.976445290784765,39500
2020-05-19,14.357353210449219,14.357353210449219,13.771339344959463,13.976444430742088,17000
2020-05-20,15.35357666015625,15.363342858364696,14.330004572330916,14.330004572330916,15500
2020-05-21,14.901426315307617,14.901426315307617,14.901426315307617,14.901426315307617,6500
2020-05-22,15.582589149475098,15.582589149475098,15.11086364569536,15.11086364569536,7500
2020-05-26,15.760711669921875,16.099336656777528,15.54540114109459,15.649141490436444,14000
2020-05-27,14.883809089660645,15.118692751672516,13.912955126660052,15.073673803125358,64000
2020-05-28,14.44144344329834,14.870107188253126,14.44144344329834,14.870107188253126,16000
2020-05-29,14.515823364257812,14.527567640227737,13.507780321372529,13.967761507936455,15500
2020-06-01,14.093033790588379,15.34770583448887,14.093033790588379,14.707646923273831,24500
2020-06-02,14.32204532623291,14.770282271737514,14.149797487499738,14.149797487499738,16500
2020-06-03,14.72134780883789,15.167627526434625,14.707646308152292,14.973848359585661,13500
2020-06-04,14.954276084899902,15.106950768386174,14.778113778322922,14.778113778322922,11500
2020-06-05,15.238091468811035,15.637394058719511,14.860320207447103,15.071715311903779,22000
2020-06-08,14.919044494628906,15.77245490726917,14.740924026848072,15.77245490726917,12000
2020-06-09,14.468851089477539,14.83487816683528,14.394470966089306,14.558889940593579,12000
2020-06-10,14.537355422973633,14.852490866193238,14.472762368565382,14.472762368565382,7500
2020-06-11,13.30225944519043,14.053887651467303,13.276813664595567,14.01082592020863,31000
2020-06-12,13.276812553405762,14.03235607808611,13.18677371678618,14.03235607808611,10000
2020-06-15,13.501910209655762,13.736794839077774,12.957762700406864,12.957762700406864,16000
2020-06-16,15.686330795288086,15.905556695308343,14.190903310704096,14.190903310704096,103500
2020-06-17,15.78028392791748,16.47514790458827,15.674586366772022,15.674586366772022,66500
2020-06-18,15.795939445495605,16.154138447457804,15.776367208612111,15.78028165598881,14500
2020-06-19,15.78028392791748,16.169798564972712,15.78028392791748,16.026910948360374,112500
2020-06-22,15.854665756225586,16.169800316482377,15.780285637234991,16.02691268439248,46000
2020-06-23,16.02690887451172,16.490805429162982,16.02690887451172,16.152180525838173,41500
2020-06-24,16.09933853149414,16.218737621681925,15.878156304311862,16.026914694258465,33000
2020-06-25,16.443828582763672,16.443828582763672,16.443828582763672,16.443828582763672,12000
2020-06-26,16.359663009643555,16.383151563571836,16.332260007842144,16.359663009643555,52000
2020-06-29,16.365537643432617,17.18958782359315,16.365537643432617,17.18958782359315,20500
2020-06-30,16.52799415588379,16.649349483366343,16.52799415588379,16.633691694885567,14500
2020-07-01,16.269624710083008,16.56714327473978,16.265710262305735,16.56714327473978,35000
2020-07-02,16.40467643737793,16.5867122023651,16.40467643737793,16.5867122023651,8000
2020-07-06,16.359663009643555,16.596504839518182,16.248092845156595,16.404681960218802,23500
2020-07-07,16.359663009643555,16.392938616599412,16.31072961119518,16.359663009643555,24500
2020-07-08,16.373367309570312,16.373367309570312,16.267669732168805,16.267669732168805,12000
2020-07-09,16.238306045532227,16.4418722716277,15.95840341799571,16.310729865728575,86000
2020-07-10,16.794198989868164,16.794198989868164,16.24222262177277,16.24222262177277,13000
2020-07-13,16.500595092773438,16.63565195071616,16.500595092773438,16.63565195071616,12000
2020-07-14,16.82356071472168,16.82356071472168,16.715904991079352,16.745266152078973,9500
2020-07-15,16.87641143798828,16.87641143798828,16.87641143798828,16.87641143798828,12000
2020-07-16,16.911636352539062,17.11520251678463,16.79419361674779,17.11520251678463,7000
2020-07-17,16.970361709594727,16.970361709594727,16.467318756527558,16.819645199409916,19500
2020-07-20,17.49102210998535,17.49102210998535,16.83334814250781,16.952747213189845,30000
2020-07-21,17.602588653564453,18.12716194006287,16.97427411064421,17.61629015283816,37500
2020-07-22,17.69458770751953,17.82181567000821,17.483192578039173,17.483192578039173,10000
2020-07-23,17.48514747619629,17.48514747619629,17.48514747619629,17.48514747619629,6000
2020-07-24,17.61825180053711,17.70437526065103,17.61825180053711,17.70437526065103,6000
2020-07-27,17.753311157226562,18.009727149535898,17.56540455117378,17.635870228452287,27500
2020-07-28,17.81202507019043,17.81202507019043,17.81202507019043,17.81202507019043,4500
2020-07-29,18.211332321166992,18.211332321166992,17.612378827663495,17.714161945080132,20000
2020-07-30,18.410982131958008,18.794626005147325,17.203286354275736,17.884450651579407,49000
2020-07-31,17.657394409179688,18.262220392689326,17.32464211706382,18.238731841871445,88500
2020-08-03,17.712202072143555,18.37966487620179,17.655439780124475,17.77288067857516,64500
2020-08-04,17.98819351196289,18.105636298485752,17.802245077778856,18.00776762083166,14000
2020-08-05,18.150653839111328,18.150653839111328,17.790498477466308,17.937300549146585,40000
2020-08-06,18.031251907348633,18.031251907348633,18.031251907348633,18.031251907348633,7500
2020-08-07,18.09389305114746,18.59497792074868,18.09389305114746,18.158486117412334,6500
2020-08-10,18.28767204284668,18.28767204284668,18.199590420147523,18.199590420147523,5000
2020-08-11,18.59693717956543,18.77114227970109,18.2387380575373,18.297458521249006,26500
2020-08-12,19.24090576171875,19.24090576171875,18.569530349211867,18.602804089561626,29000
2020-08-13,19.178266525268555,19.178266525268555,18.888575047167205,18.9512117991982,14500
2020-08-14,18.52450942993164,18.988406035264195,18.52450942993164,18.988406035264195,11500
2020-08-17,18.512767791748047,18.512767791748047,18.2113328783774,18.2113328783774,19500
2020-08-18,18.38357925415039,18.385535544659803,18.38357925415039,18.385535544659803,5000
2020-08-19,18.594974517822266,18.594974517822266,18.436427250844933,18.594974517822266,9000
2020-08-20,18.463830947875977,18.463830947875977,18.348346335070364,18.348346335070364,1500
2020-08-21,18.358131408691406,18.418810011140163,18.29941096332038,18.29941096332038,16000
2020-08-24,18.268095016479492,18.39728112691386,18.268095016479492,18.39728112691386,4000
2020-08-25,18.268095016479492,18.479490130519466,18.268095016479492,18.479490130519466,3000
2020-08-26,18.420772552490234,18.52647012599056,18.01168189453646,18.15456952785076,28000
2020-08-27,18.29920768737793,18.526649159697996,18.24822945857979,18.29920768737793,19000
2020-08-28,18.173717498779297,18.61291399034339,18.08744739378446,18.32076953656045,39000
2020-08-31,18.063922882080078,18.210974952739075,18.014904278614726,18.08352845359769,38000
2020-09-01,18.156076431274414,18.156076431274414,18.083529268848793,18.144311217964912,12500
2020-09-02,18.72467803955078,18.72467803955078,18.246266574283332,18.246266574283332,10500
2020-09-03,18.3893985748291,18.3893985748291,18.103136650176417,18.26195394023975,14000
2020-09-04,17.979616165161133,18.571747556627233,17.979616165161133,18.571747556627233,14000
2020-09-08,17.487476348876953,18.046277218002672,17.487476348876953,17.952162993756538,20500
2020-09-09,17.781583786010742,17.81883718026349,17.71884034154199,17.763937835021274,27500
2020-09-10,17.67766761779785,17.67766761779785,17.67766761779785,17.67766761779785,5000
2020-09-11,17.660022735595703,17.84236862164881,17.65021901237972,17.75413698257395,26000
2020-09-14,18.587430953979492,18.587430953979492,17.836484158461964,17.846287880658203,19500
2020-09-15,18.15019416809082,18.4893958202817,18.15019416809082,18.4893958202817,4000
2020-09-16,18.236461639404297,18.236461639404297,18.1031344146444,18.1031344146444,12000
2020-09-17,18.23253631591797,18.23253631591797,18.23253631591797,18.23253631591797,5000
2020-09-18,18.048236846923828,18.442337823764518,17.85412766174583,18.373713647671575,39500
2020-09-21,17.579626083374023,18.085487147636044,17.579626083374023,17.895299109325677,14000
2020-09-22,17.393367767333984,17.707079423044252,17.181610716847484,17.699237192612184,23500
2020-09-23,17.126705169677734,17.724718965753187,17.126705169677734,17.412967045471266,23500
2020-09-24,17.2541561126709,17.426696383588155,17.20906048753585,17.275723179068365,18000
2020-09-25,17.265920639038086,17.46002985950926,17.25415729379842,17.356113765351093,20000
2020-09-28,17.58747100830078,17.861967678682404,17.440418953472292,17.49923940143002,58500
2020-09-29,17.658056259155273,17.673742585847307,17.450222247295354,17.66590035743553,15000
2020-09-30,17.665903091430664,18.1972524808646,17.665903091430664,17.830601132777705,23000
2020-10-01,17.626686096191406,17.844323836162275,17.626686096191406,17.844323836162275,17000
2020-10-02,17.76393699645996,18.118823101376567,17.685509096977807,17.838441911579682,20000
2020-10-05,17.887460708618164,18.22273937478078,17.887460708618164,18.22273937478078,6000
2020-10-06,17.905107498168945,17.94039940051324,17.905107498168945,17.909028612888452,8500
2020-10-07,18.236461639404297,18.236461639404297,18.236461639404297,18.236461639404297,8500
2020-10-08,18.546255111694336,18.914867934317726,18.14823299446162,18.14823299446162,14000
2020-10-09,18.650175094604492,18.650175094604492,18.650175094604492,18.650175094604492,5500
2020-10-12,19.012903213500977,19.012903213500977,18.65017483319899,18.65017483319899,4000
2020-10-13,18.901142120361328,18.944276248855136,18.53449080895245,18.814870123636542,26500
2020-10-14,18.508996963500977,18.508996963500977,18.508996963500977,18.508996963500977,3500
2020-10-15,18.78742218017578,18.78742218017578,18.338421815049237,18.49723911782623,9500
2020-10-16,19.48934555053711,19.712865845468112,18.58350290035923,18.58350290035923,32500
2020-10-19,19.606996536254883,19.65209216456078,19.410925822944773,19.606996536254883,19000
2020-10-20,20.148143768310547,20.15598599618175,19.557974048964393,19.665811226732703,65000
2020-10-21,19.820711135864258,20.091286747358062,19.820711135864258,19.95992099122387,10500
2020-10-22,19.86188316345215,20.040306013173755,19.86188316345215,20.040306013173755,16000
2020-10-23,19.165834426879883,19.840316569701205,18.383516966653474,19.518760890349718,52000
2020-10-26,18.9266300201416,19.234460870970246,18.871730679326735,19.226616772376296,16000
2020-10-27,18.587430953979492,18.9305537513726,18.577629101652068,18.9305537513726,27500
2020-10-28,18.361948013305664,18.479590790956987,18.336459835571176,18.342340572052358,12500
2020-10-29,18.954084396362305,19.030552689959954,18.454105728549745,18.454105728549745,31500
2020-10-30,18.175678253173828,18.630559179994126,18.175678253173828,18.630559179994126,13000
2020-11-02,18.62272071838379,18.62272071838379,18.552135055689266,18.552135055689266,11000
2020-11-03,19.207008361816406,19.207008361816406,18.626642328305028,18.673699438020755,19000
2020-11-04,19.208969116210938,19.208969116210938,18.828593008795096,18.828593008795096,4500
2020-11-05,18.479591369628906,18.969766197099865,18.479591369628906,18.969766197099865,15500
2020-11-06,18.742328643798828,19.052119184441214,18.548219416495098,18.65801812207241,58000
2020-11-09,19.381511688232422,21.54220263105836,19.381511688232422,19.80306230774367,35000
2020-11-10,21.29515838623047,21.336332898150896,19.803066625145263,19.989331740060862,54000
2020-11-11,20.72654914855957,21.538277660090692,20.38930905803598,21.37357966350996,33000
2020-11-12,19.263866424560547,20.34617231307156,19.03054427138456,20.34617231307156,34500
2020-11-13,19.73051643371582,19.73051643371582,19.334455834988947,19.334455834988947,10500
2020-11-16,20.375591278076172,20.46970365018469,19.677582303060667,20.379512393180413,18500
2020-11-17,20.040307998657227,20.250103522409123,19.965801212088678,20.05207321225682,15500
2020-11-18,19.910898208618164,19.969720526067167,19.910898208618164,19.96187642848631,8500
2020-11-19,19.677209854125977,20.011052993645183,19.63793308899475,19.63793308899475,28000
2020-11-20,18.930967330932617,19.63793221651216,18.71494887794672,19.364965078563063,63500
2020-11-23,18.925079345703125,19.074328080846954,18.754229509932518,19.048797804815727,40500
2020-11-24,20.128883361816406,20.34489997245993,18.932932716570708,18.932932716570708,56000
2020-11-25,21.287525177001953,23.41627694557426,20.246714983218418,20.374360756689534,122000
2020-11-27,21.68027687072754,21.963063196635503,21.519246262690555,21.768647714624972,31000
2020-11-30,21.739194869995117,22.07303993669336,21.680281585524707,21.921828486518802,57500
2020-12-01,21.70384979248047,22.133920377378764,21.47801394845402,21.7981125568274,38500
2020-12-02,21.82167625427246,21.874697649758723,21.69992050691798,21.747051884785495,16500
2020-12-03,21.8648738861084,22.491324417606478,21.807923327021516,21.955209320274456,75500
2020-12-04,21.130416870117188,22.11624084596553,20.71802019219935,22.11624084596553,41000
2020-12-07,21.729372024536133,22.36760634482382,20.906543276688925,21.464261352573025,56000
2020-12-08,22.440265655517578,22.454012148397318,21.68813210334206,21.68813210334206,20000
2020-12-09,22.116243362426758,22.583626067538127,21.994487621647146,22.583626067538127,21500
2020-12-10,22.42062759399414,22.485432757470726,22.122132048220983,22.224249389021615,15500
2020-12-11,22.32636833190918,22.454014080659917,21.994486014082433,22.454014080659917,13000
2020-12-14,22.465801239013672,22.583629696252217,22.19087129349005,22.19087129349005,73500
2020-12-15,22.880157470703125,22.97638292998843,22.819279604227294,22.819279604227294,28000
2020-12-16,22.583629608154297,23.231681438388794,22.583629608154297,22.878197940871875,67000
2020-12-17,22.406879425048828,22.886045805156588,22.332255075982083,22.748579011856176,25500
2020-12-18,22.385282516479492,22.974420943158385,22.220322708230523,22.76822165105203,109000
2020-12-21,22.32636833190918,22.86837536286277,22.131952827528632,22.37546241847038,23500
2020-12-22,22.536489486694336,22.589512739889493,22.12605744430153,22.12605744430153,19000
2020-12-23,22.479541778564453,22.69359566000583,22.365642527436933,22.546311532107023,13000
2020-12-24,22.38724136352539,22.673954986230136,22.25959563166032,22.673954986230136,12500
2020-12-28,22.550241470336914,22.86837732134663,22.550241470336914,22.7407296888446,38500
2020-12-29,22.38724136352539,22.38724136352539,22.0101941840212,22.37938676019129,15000
2020-12-30,22.66217613220215,22.671995324101264,22.37546247089759,22.514891999354095,20500
2020-12-31,22.38724136352539,22.583621429430693,22.38724136352539,22.38724136352539,21500
2021-01-04,22.62289810180664,22.740724642626137,22.501142386516605,22.618968927336102,36000
2021-01-05,22.937108993530273,23.17276399202031,22.65628533556124,22.65628533556124,60000
2021-01-06,23.759933471679688,24.720228959169138,23.24149219569007,23.26898518015503,84500
2021-01-07,24.439407348632812,24.445299238019064,23.838487070174335,24.17429667290183,100500
2021-01-08,24.57687759399414,24.57687759399414,24.225358734141686,24.22928603667564,29000
2021-01-11,24.639713287353516,24.7045184483439,24.46297159868534,24.547415141265336,19000
2021-01-12,24.881263732910156,25.010874073622517,24.71237662334221,24.775219078947263,45000
2021-01-13,24.516000747680664,24.82038824421304,24.35104092462098,24.82038824421304,26000
2021-01-14,24.551342010498047,25.01872462174577,24.551342010498047,24.72022909268275,38000
2021-01-15,24.89501190185547,24.89501190185547,24.351040228099098,24.36871589896461,34500
2021-01-19,25.44683837890625,25.490040580506182,25.07764571349104,25.07764571349104,53500
2021-01-20,26.106666564941406,26.550485378287114,25.525384697566604,25.525384697566604,92500
2021-01-21,25.725698471069336,26.35607457689647,25.725698471069336,26.208790422517986,45000
2021-01-22,25.207256317138672,26.334472710608818,24.9617821093622,25.635362271739318,55000
2021-01-25,25.52931785583496,25.598050335026457,24.94017937690562,25.32115583050374,29000
2021-01-26,25.175832748413086,25.786572288650316,24.841987694600665,25.786572288650316,29500
2021-01-27,24.223388671875,25.150299281905223,24.223388671875,25.114949821449724,37000
2021-01-28,24.370676040649414,24.867516285277553,24.174297822356326,24.22339190872476,30000
2021-01-29,23.761898040771484,24.3510344918958,23.687273690760993,24.29801311024778,35000
2021-02-01,25.26027488708496,25.54698854991083,24.131094032165937,24.146803241032394,57000
2021-02-02,25.29366111755371,25.529316118524836,25.101208316094638,25.529316118524836,22500
2021-02-03,25.44094467163086,25.44094467163086,24.838059751811006,25.097280434175822,22000
2021-02-04,25.442909240722656,25.790500780261063,25.332935411299736,25.52931551050834,23500
2021-02-05,25.54698944091797,25.58037432015261,25.311334444327834,25.362393120563336,20500
2021-02-08,26.84505844116211,26.84505844116211,25.71391291734843,25.816030273604373,77500
2021-02-09,27.277090072631836,27.277090072631836,26.7115173829089,26.888259082549727,38500
2021-02-10,27.129806518554688,27.414557476478432,27.129806518554688,27.296729041829433,41000
2021-02-11,26.5387020111084,27.34582153585886,26.5387020111084,27.108201981924573,32000
2021-02-12,27.10035514831543,27.31244449178089,26.71741407908196,27.31244449178089,23500
2021-02-16,27.10427474975586,27.62075146482627,26.960917931219807,27.481323820973266,29500
2021-02-17,27.224069595336914,27.277092859774726,26.664388737832915,27.277092859774726,22500
2021-02-18,26.83871841430664,27.410843304358693,26.83871841430664,27.35775877848448,27500
2021-02-19,27.501283645629883,27.501283645629883,26.956685337216094,26.956685337216094,24500
2021-02-22,27.772602081298828,27.947581163995476,27.503251330414404,27.554369004852205,44000
2021-02-23,28.2700138092041,28.34079255843515,27.619248312750855,27.908258257556643,55000
2021-02-24,28.5688533782959,28.684851091413766,28.036050640921168,28.37028140329411,85000
2021-02-25,27.428539276123047,28.60031201037258,27.428539276123047,28.60031201037258,39500
2021-02-26,27.55240249633789,27.894496985378453,27.306644659386123,27.42657422882083,32500
2021-03-01,28.602279663085938,28.694684471250817,28.1638466637227,28.1638466637227,25000
2021-03-02,28.232656478881836,28.74383317261095,28.232656478881836,28.710409720524186,100500
2021-03-03,28.12649154663086,28.618007204862135,28.12649154663086,28.515771857950824,31000
2021-03-04,27.373491287231445,28.70844764871482,27.328270435713563,28.70844764871482,33000
2021-03-05,28.77922248840332,28.77922248840332,27.861071269045922,28.307367929735925,32000
2021-03-08,29.490938186645508,29.490938186645508,28.802815545630438,28.901119047915927,49500
2021-03-09,29.048574447631836,29.520430901210105,28.960101479772373,29.369042864547943,46500
2021-03-10,30.45234489440918,30.45234489440918,29.290400777902345,29.290400777902345,34000
2021-03-11,28.881454467773438,30.670572742311144,28.682882504743283,30.670572742311144,91000
2021-03-12,29.347415924072266,29.785847034973955,28.680921211206233,28.704514126925535,82500
2021-03-15,28.586549758911133,29.490938618201994,28.4135356673562,29.146877292659628,31000
2021-03-16,28.155981063842773,28.76349440216406,28.014423574825212,28.61407323319551,32500
2021-03-17,28.203168869018555,28.70451506318533,27.898427812280843,27.898427812280843,36000
2021-03-18,28.311302185058594,29.068236776026513,28.018360387175367,28.018360387175367,25500
2021-03-19,28.901119232177734,28.9089847873994,28.095033883267487,28.401739912361638,155500
2021-03-22,27.959373474121094,28.922745497116026,27.959373474121094,28.88932204555598,31000
2021-03-23,25.824228286743164,27.91808377283822,25.824228286743164,27.790290550675195,88500
2021-03-24,25.303226470947266,27.001905256753428,25.303226470947266,25.56078170206251,75500
2021-03-25,25.639419555664062,26.608688343980795,25.303221952371835,25.303221952371835,35000
2021-03-26,26.71485710144043,28.914879958539814,25.953990769834274,25.953990769834274,34500
2021-03-29,26.364896774291992,27.051052514447278,26.197781393452647,27.051052514447278,22500
2021-03-30,26.522184371948242,27.41084589379583,26.052296649372774,27.37938742179614,35000
2021-03-31,26.28822135925293,26.809226703961382,25.572574003711484,26.809226703961382,66500
2021-04-01,26.82692527770996,26.899669009459405,25.902875323800906,26.451407348300087,35500
2021-04-05,27.914154052734375,27.92005274996944,27.153287733824182,27.365622084454184,45000
2021-04-06,27.699853897094727,28.250352743696038,27.3204041519263,28.165811621720007,29000
2021-04-07,27.41084098815918,27.96526973941543,27.41084098815918,27.72344379472431,20500
2021-04-08,28.112728118896484,28.258217453296346,27.57402664758487,28.155982110200956,27000
2021-04-09,28.232656478881836,28.344722355005135,27.693956905472383,28.344722355005135,11500
2021-04-12,28.783159255981445,28.85197115204518,27.847311844563993,28.602281468478104,30500
2021-04-13,27.96527099609375,28.962064553771054,27.585821275170577,28.962064553771054,16500
2021-04-14,28.311302185058594,28.647499852404025,27.652671104278532,27.81585466869268,15000
2021-04-15,28.44499397277832,28.44499397277832,27.918088020880724,27.918088020880724,24500
2021-04-16,28.704513549804688,28.800850193314638,28.456788877224344,28.704513549804688,34000
2021-04-19,28.271982192993164,28.78709079162278,27.945615060851566,28.578688247900892,24500
2021-04-20,27.623178482055664,28.224793126669194,27.32826798225722,27.96134109683723,28500
2021-04-21,28.1048641204834,28.80085043868058,27.467859153409417,27.62317902384665,37500
2021-04-22,27.918087005615234,28.252317779184605,27.896460948202108,27.918087005615234,20500
2021-04-23,28.429264068603516,28.70451349595606,28.270012359744662,28.614073675189513,31000
2021-04-26,28.604244232177734,28.967966636705256,28.507907585162087,28.808714921752475,23000
2021-04-27,28.80281639099121,29.410329765466322,28.60621125563324,28.614074936052205,17500
2021-04-28,28.006559371948242,28.743832790611272,28.006559371948242,28.743832790611272,29500
2021-04-29,27.406911849975586,28.317199419798982,27.406911849975586,28.036053157675198,21000
2021-04-30,27.167051315307617,27.918087130454804,27.12969602280126,27.518976307878074,45000
2021-05-03,27.7509708404541,28.14025111287142,26.940953701632694,26.940953701632694,29500
2021-05-04,28.15401268005371,28.183504290746036,27.410842465442435,27.768664258596697,30500
2021-05-05,28.472517013549805,28.472517013549805,28.15401360752652,28.444992259323506,9500
2021-05-06,28.106828689575195,28.230691962590228,27.986899131562744,28.230691962590228,10500
2021-05-07,28.067508697509766,28.085202915266585,27.884664072394838,27.884664072394838,19500
2021-05-10,27.5288028717041,28.06357240961118,27.524871032268344,27.58385237377081,41000
2021-05-11,28.091102600097656,28.279844054442542,27.426572857218343,27.61531431156323,22000
2021-05-12,27.772602081298828,28.311301708084198,27.67233171510345,28.193338997832953,27500
2021-05-13,27.868934631347656,28.191367991905125,27.566160469616964,27.566160469616964,11500
